t0_feature_0,t0_feature_1,t0_feature_2,t0_feature_3,t0_feature_4,t0_feature_5,t0_feature_6,t0_feature_7,t0_feature_8,t0_feature_9,t0_feature_10,t0_feature_11,t0_feature_12,t0_feature_13,t0_feature_14,t0_feature_15,t0_feature_16,t0_feature_17,t0_feature_18,t0_feature_19,t0_feature_20,t0_feature_21,t0_feature_22,t0_feature_23,t0_feature_24,t0_feature_25,t0_feature_26,t1_feature_0,t1_feature_1,t1_feature_2,t1_feature_3,t1_feature_4,t1_feature_5,t1_feature_6,t1_feature_7,t1_feature_8,t1_feature_9,t1_feature_10,t1_feature_11,t1_feature_12,t1_feature_13,t1_feature_14,t1_feature_15,t1_feature_16,t1_feature_17,t1_feature_18,t1_feature_19,t1_feature_20,t1_feature_21,t1_feature_22,t1_feature_23,t1_feature_24,t1_feature_25,t1_feature_26,t2_feature_0,t2_feature_1,t2_feature_2,t2_feature_3,t2_feature_4,t2_feature_5,t2_feature_6,t2_feature_7,t2_feature_8,t2_feature_9,t2_feature_10,t2_feature_11,t2_feature_12,t2_feature_13,t2_feature_14,t2_feature_15,t2_feature_16,t2_feature_17,t2_feature_18,t2_feature_19,t2_feature_20,t2_feature_21,t2_feature_22,t2_feature_23,t2_feature_24,t2_feature_25,t2_feature_26,t3_feature_0,t3_feature_1,t3_feature_2,t3_feature_3,t3_feature_4,t3_feature_5,t3_feature_6,t3_feature_7,t3_feature_8,t3_feature_9,t3_feature_10,t3_feature_11,t3_feature_12,t3_feature_13,t3_feature_14,t3_feature_15,t3_feature_16,t3_feature_17,t3_feature_18,t3_feature_19,t3_feature_20,t3_feature_21,t3_feature_22,t3_feature_23,t3_feature_24,t3_feature_25,t3_feature_26,t4_feature_0,t4_feature_1,t4_feature_2,t4_feature_3,t4_feature_4,t4_feature_5,t4_feature_6,t4_feature_7,t4_feature_8,t4_feature_9,t4_feature_10,t4_feature_11,t4_feature_12,t4_feature_13,t4_feature_14,t4_feature_15,t4_feature_16,t4_feature_17,t4_feature_18,t4_feature_19,t4_feature_20,t4_feature_21,t4_feature_22,t4_feature_23,t4_feature_24,t4_feature_25,t4_feature_26,t5_feature_0,t5_feature_1,t5_feature_2,t5_feature_3,t5_feature_4,t5_feature_5,t5_feature_6,t5_feature_7,t5_feature_8,t5_feature_9,t5_feature_10,t5_feature_11,t5_feature_12,t5_feature_13,t5_feature_14,t5_feature_15,t5_feature_16,t5_feature_17,t5_feature_18,t5_feature_19,t5_feature_20,t5_feature_21,t5_feature_22,t5_feature_23,t5_feature_24,t5_feature_25,t5_feature_26,t6_feature_0,t6_feature_1,t6_feature_2,t6_feature_3,t6_feature_4,t6_feature_5,t6_feature_6,t6_feature_7,t6_feature_8,t6_feature_9,t6_feature_10,t6_feature_11,t6_feature_12,t6_feature_13,t6_feature_14,t6_feature_15,t6_feature_16,t6_feature_17,t6_feature_18,t6_feature_19,t6_feature_20,t6_feature_21,t6_feature_22,t6_feature_23,t6_feature_24,t6_feature_25,t6_feature_26,t7_feature_0,t7_feature_1,t7_feature_2,t7_feature_3,t7_feature_4,t7_feature_5,t7_feature_6,t7_feature_7,t7_feature_8,t7_feature_9,t7_feature_10,t7_feature_11,t7_feature_12,t7_feature_13,t7_feature_14,t7_feature_15,t7_feature_16,t7_feature_17,t7_feature_18,t7_feature_19,t7_feature_20,t7_feature_21,t7_feature_22,t7_feature_23,t7_feature_24,t7_feature_25,t7_feature_26,target_GDP,sample_id,time_length,n_features
-16.91,-0.9766667,-10.185539,-28.431902,-23.433899,-6.640152,-2.407815,-90.55622,-30.09925,40.06369,94.71729,-3.0709653,-5.329178,94.52152,6.31,-15.003398,5.1666665,0.73333335,4.8,0.33333334,1100945.0,0.6018648,5.9833374,1.89,4.0,2016.0,3.0,-7.86,-1.38,-14.891804,18.128092,55.84206,-3.7691987,-10.7863035,14.701174,37.54424,8.579421,145.11516,-4.583397,-8.842216,144.951,-4.77,-16.707169,5.766667,1.2333333,4.7,0.25,3603874.0,1.865266,8.230259,1.95,4.0,2016.0,4.0,4.62,-0.7033333,4.1650963,-2.372441,54.232624,4.4120474,-3.976002,-147.6103,-44.362694,42.459156,178.39674,-9.4260845,-10.884942,177.63698,-0.82,-11.378752,2.2666667,2.1333334,4.6,0.25,3561994.2,1.8441098,6.3681417,2.43,4.0,2017.0,1.0,1.48,-1.8966666,9.586779,-7.381266,27.226645,3.6488218,-0.07736889,-98.93202,-4.0305047,42.345894,200.66151,-7.955668,-8.662368,197.98676,-8.06,-8.915241,2.3333333,2.7333333,4.4,0.25,400100.25,0.20726083,1.4145976,2.52,4.0,2017.0,2.0,15.36,0.8466667,16.540487,51.3003,39.070183,17.905176,7.7638497,-725.04755,67.47664,587.71326,-228.09755,-0.6346759,-0.32483572,-216.19347,0.16,-2.9890883,1.4666667,2.8333333,4.3,0.25,1154380.8,0.5976318,1.8682861,2.79,4.0,2017.0,3.0,8.49,3.4566667,29.006563,57.052032,8.825664,16.372847,14.692114,0.023331083,-43.46729,-24.546139,-140.29877,8.535129,10.763515,-140.40878,12.56,1.2803204,1.0333333,3.0333333,4.4,0.41666666,3668690.2,1.8987508,8.225462,2.87,4.0,2017.0,4.0,14.9,5.0266666,20.281801,67.70018,-49.588707,20.71774,22.685942,-51.154278,12.772746,23.559278,-128.55434,13.506832,14.581992,-128.79047,14.28,1.9330252,1.4,2.7333333,4.2,0.5,3882976.5,2.0096703,6.4611707,2.07,4.0,2018.0,1.0,15.33,4.9566665,11.01374,-161.19487,5.5135713,14.639579,12.868235,-52.515224,10.655239,37.004997,-240.13124,4.22084,5.2048707,-242.42896,6.8,1.3338361,2.2,2.4,4.0,0.5,0.0,0.0,0.0,1.59,4.0,2018.0,2.0,1.28,192,8,27
-7.86,-1.38,-14.891804,18.128092,55.84206,-3.7691987,-10.7863035,14.701174,37.54424,8.579421,145.11516,-4.583397,-8.842216,144.951,-4.77,-16.707169,5.766667,1.2333333,4.7,0.25,3603874.0,1.865266,8.230259,1.95,4.0,2016.0,4.0,4.62,-0.7033333,4.1650963,-2.372441,54.232624,4.4120474,-3.976002,-147.6103,-44.362694,42.459156,178.39674,-9.4260845,-10.884942,177.63698,-0.82,-11.378752,2.2666667,2.1333334,4.6,0.25,3561994.2,1.8441098,6.3681417,2.43,4.0,2017.0,1.0,1.48,-1.8966666,9.586779,-7.381266,27.226645,3.6488218,-0.07736889,-98.93202,-4.0305047,42.345894,200.66151,-7.955668,-8.662368,197.98676,-8.06,-8.915241,2.3333333,2.7333333,4.4,0.25,400100.25,0.20726083,1.4145976,2.52,4.0,2017.0,2.0,15.36,0.8466667,16.540487,51.3003,39.070183,17.905176,7.7638497,-725.04755,67.47664,587.71326,-228.09755,-0.6346759,-0.32483572,-216.19347,0.16,-2.9890883,1.4666667,2.8333333,4.3,0.25,1154380.8,0.5976318,1.8682861,2.79,4.0,2017.0,3.0,8.49,3.4566667,29.006563,57.052032,8.825664,16.372847,14.692114,0.023331083,-43.46729,-24.546139,-140.29877,8.535129,10.763515,-140.40878,12.56,1.2803204,1.0333333,3.0333333,4.4,0.41666666,3668690.2,1.8987508,8.225462,2.87,4.0,2017.0,4.0,14.9,5.0266666,20.281801,67.70018,-49.588707,20.71774,22.685942,-51.154278,12.772746,23.559278,-128.55434,13.506832,14.581992,-128.79047,14.28,1.9330252,1.4,2.7333333,4.2,0.5,3882976.5,2.0096703,6.4611707,2.07,4.0,2018.0,1.0,15.33,4.9566665,11.01374,-161.19487,5.5135713,14.639579,12.868235,-52.515224,10.655239,37.004997,-240.13124,4.22084,5.2048707,-242.42896,6.8,1.3338361,2.2,2.4,4.0,0.5,0.0,0.0,0.0,1.59,4.0,2018.0,2.0,13.1,3.29,1.4827269,43.43002,-0.013188221,8.332179,7.4949675,96.63572,47.15343,-89.32249,81.51621,-0.22173609,-0.59017587,81.500755,-2.18,2.2330854,3.1,2.5333333,4.1,0.6666667,697971.9,0.36147958,1.5459358,1.28,4.0,2018.0,3.0,0.69,193,8,27
4.62,-0.7033333,4.1650963,-2.372441,54.232624,4.4120474,-3.976002,-147.6103,-44.362694,42.459156,178.39674,-9.4260845,-10.884942,177.63698,-0.82,-11.378752,2.2666667,2.1333334,4.6,0.25,3561994.2,1.8441098,6.3681417,2.43,4.0,2017.0,1.0,1.48,-1.8966666,9.586779,-7.381266,27.226645,3.6488218,-0.07736889,-98.93202,-4.0305047,42.345894,200.66151,-7.955668,-8.662368,197.98676,-8.06,-8.915241,2.3333333,2.7333333,4.4,0.25,400100.25,0.20726083,1.4145976,2.52,4.0,2017.0,2.0,15.36,0.8466667,16.540487,51.3003,39.070183,17.905176,7.7638497,-725.04755,67.47664,587.71326,-228.09755,-0.6346759,-0.32483572,-216.19347,0.16,-2.9890883,1.4666667,2.8333333,4.3,0.25,1154380.8,0.5976318,1.8682861,2.79,4.0,2017.0,3.0,8.49,3.4566667,29.006563,57.052032,8.825664,16.372847,14.692114,0.023331083,-43.46729,-24.546139,-140.29877,8.535129,10.763515,-140.40878,12.56,1.2803204,1.0333333,3.0333333,4.4,0.41666666,3668690.2,1.8987508,8.225462,2.87,4.0,2017.0,4.0,14.9,5.0266666,20.281801,67.70018,-49.588707,20.71774,22.685942,-51.154278,12.772746,23.559278,-128.55434,13.506832,14.581992,-128.79047,14.28,1.9330252,1.4,2.7333333,4.2,0.5,3882976.5,2.0096703,6.4611707,2.07,4.0,2018.0,1.0,15.33,4.9566665,11.01374,-161.19487,5.5135713,14.639579,12.868235,-52.515224,10.655239,37.004997,-240.13124,4.22084,5.2048707,-242.42896,6.8,1.3338361,2.2,2.4,4.0,0.5,0.0,0.0,0.0,1.59,4.0,2018.0,2.0,13.1,3.29,1.4827269,43.43002,-0.013188221,8.332179,7.4949675,96.63572,47.15343,-89.32249,81.51621,-0.22173609,-0.59017587,81.500755,-2.18,2.2330854,3.1,2.5333333,4.1,0.6666667,697971.9,0.36147958,1.5459358,1.28,4.0,2018.0,3.0,-1.06,-0.68333334,-13.441565,-212.87602,-67.61002,5.8265038,9.10244,-130.79326,106.38257,120.46947,17.014612,-3.8358285,-3.9082696,17.107855,1.76,0.80913687,2.8333333,2.2666667,4.0,0.75,3586448.5,1.856186,6.7000623,0.69,4.0,2018.0,4.0,1.36,194,8,27
1.48,-1.8966666,9.586779,-7.381266,27.226645,3.6488218,-0.07736889,-98.93202,-4.0305047,42.345894,200.66151,-7.955668,-8.662368,197.98676,-8.06,-8.915241,2.3333333,2.7333333,4.4,0.25,400100.25,0.20726083,1.4145976,2.52,4.0,2017.0,2.0,15.36,0.8466667,16.540487,51.3003,39.070183,17.905176,7.7638497,-725.04755,67.47664,587.71326,-228.09755,-0.6346759,-0.32483572,-216.19347,0.16,-2.9890883,1.4666667,2.8333333,4.3,0.25,1154380.8,0.5976318,1.8682861,2.79,4.0,2017.0,3.0,8.49,3.4566667,29.006563,57.052032,8.825664,16.372847,14.692114,0.023331083,-43.46729,-24.546139,-140.29877,8.535129,10.763515,-140.40878,12.56,1.2803204,1.0333333,3.0333333,4.4,0.41666666,3668690.2,1.8987508,8.225462,2.87,4.0,2017.0,4.0,14.9,5.0266666,20.281801,67.70018,-49.588707,20.71774,22.685942,-51.154278,12.772746,23.559278,-128.55434,13.506832,14.581992,-128.79047,14.28,1.9330252,1.4,2.7333333,4.2,0.5,3882976.5,2.0096703,6.4611707,2.07,4.0,2018.0,1.0,15.33,4.9566665,11.01374,-161.19487,5.5135713,14.639579,12.868235,-52.515224,10.655239,37.004997,-240.13124,4.22084,5.2048707,-242.42896,6.8,1.3338361,2.2,2.4,4.0,0.5,0.0,0.0,0.0,1.59,4.0,2018.0,2.0,13.1,3.29,1.4827269,43.43002,-0.013188221,8.332179,7.4949675,96.63572,47.15343,-89.32249,81.51621,-0.22173609,-0.59017587,81.500755,-2.18,2.2330854,3.1,2.5333333,4.1,0.6666667,697971.9,0.36147958,1.5459358,1.28,4.0,2018.0,3.0,-1.06,-0.68333334,-13.441565,-212.87602,-67.61002,5.8265038,9.10244,-130.79326,106.38257,120.46947,17.014612,-3.8358285,-3.9082696,17.107855,1.76,0.80913687,2.8333333,2.2666667,4.0,0.75,3586448.5,1.856186,6.7000623,0.69,4.0,2018.0,4.0,-3.25,-0.91,-11.854542,-288.90216,-29.662931,-1.1581442,1.4037459,58.54798,13.737977,-11.113868,-446.25394,-5.1832876,-4.326737,-445.9908,4.66,0.321975,4.866667,1.8666667,3.8,0.75,3679102.2,1.9041525,6.4778757,1.36,4.0,2019.0,1.0,1.52,195,8,27
15.36,0.8466667,16.540487,51.3003,39.070183,17.905176,7.7638497,-725.04755,67.47664,587.71326,-228.09755,-0.6346759,-0.32483572,-216.19347,0.16,-2.9890883,1.4666667,2.8333333,4.3,0.25,1154380.8,0.5976318,1.8682861,2.79,4.0,2017.0,3.0,8.49,3.4566667,29.006563,57.052032,8.825664,16.372847,14.692114,0.023331083,-43.46729,-24.546139,-140.29877,8.535129,10.763515,-140.40878,12.56,1.2803204,1.0333333,3.0333333,4.4,0.41666666,3668690.2,1.8987508,8.225462,2.87,4.0,2017.0,4.0,14.9,5.0266666,20.281801,67.70018,-49.588707,20.71774,22.685942,-51.154278,12.772746,23.559278,-128.55434,13.506832,14.581992,-128.79047,14.28,1.9330252,1.4,2.7333333,4.2,0.5,3882976.5,2.0096703,6.4611707,2.07,4.0,2018.0,1.0,15.33,4.9566665,11.01374,-161.19487,5.5135713,14.639579,12.868235,-52.515224,10.655239,37.004997,-240.13124,4.22084,5.2048707,-242.42896,6.8,1.3338361,2.2,2.4,4.0,0.5,0.0,0.0,0.0,1.59,4.0,2018.0,2.0,13.1,3.29,1.4827269,43.43002,-0.013188221,8.332179,7.4949675,96.63572,47.15343,-89.32249,81.51621,-0.22173609,-0.59017587,81.500755,-2.18,2.2330854,3.1,2.5333333,4.1,0.6666667,697971.9,0.36147958,1.5459358,1.28,4.0,2018.0,3.0,-1.06,-0.68333334,-13.441565,-212.87602,-67.61002,5.8265038,9.10244,-130.79326,106.38257,120.46947,17.014612,-3.8358285,-3.9082696,17.107855,1.76,0.80913687,2.8333333,2.2666667,4.0,0.75,3586448.5,1.856186,6.7000623,0.69,4.0,2018.0,4.0,-3.25,-0.91,-11.854542,-288.90216,-29.662931,-1.1581442,1.4037459,58.54798,13.737977,-11.113868,-446.25394,-5.1832876,-4.326737,-445.9908,4.66,0.321975,4.866667,1.8666667,3.8,0.75,3679102.2,1.9041525,6.4778757,1.36,4.0,2019.0,1.0,-6.37,-0.5,-11.725798,27.548603,27.384924,-4.3770847,-6.069994,97.4654,44.758713,-54.902824,-42.722256,1.2620989,1.4864225,-42.794266,-4.43,-0.32041794,3.4333334,2.0333333,3.9,0.75,392591.6,0.20398046,1.3381157,1.52,4.0,2019.0,2.0,1.92,196,8,27
8.49,3.4566667,29.006563,57.052032,8.825664,16.372847,14.692114,0.023331083,-43.46729,-24.546139,-140.29877,8.535129,10.763515,-140.40878,12.56,1.2803204,1.0333333,3.0333333,4.4,0.41666666,3668690.2,1.8987508,8.225462,2.87,4.0,2017.0,4.0,14.9,5.0266666,20.281801,67.70018,-49.588707,20.71774,22.685942,-51.154278,12.772746,23.559278,-128.55434,13.506832,14.581992,-128.79047,14.28,1.9330252,1.4,2.7333333,4.2,0.5,3882976.5,2.0096703,6.4611707,2.07,4.0,2018.0,1.0,15.33,4.9566665,11.01374,-161.19487,5.5135713,14.639579,12.868235,-52.515224,10.655239,37.004997,-240.13124,4.22084,5.2048707,-242.42896,6.8,1.3338361,2.2,2.4,4.0,0.5,0.0,0.0,0.0,1.59,4.0,2018.0,2.0,13.1,3.29,1.4827269,43.43002,-0.013188221,8.332179,7.4949675,96.63572,47.15343,-89.32249,81.51621,-0.22173609,-0.59017587,81.500755,-2.18,2.2330854,3.1,2.5333333,4.1,0.6666667,697971.9,0.36147958,1.5459358,1.28,4.0,2018.0,3.0,-1.06,-0.68333334,-13.441565,-212.87602,-67.61002,5.8265038,9.10244,-130.79326,106.38257,120.46947,17.014612,-3.8358285,-3.9082696,17.107855,1.76,0.80913687,2.8333333,2.2666667,4.0,0.75,3586448.5,1.856186,6.7000623,0.69,4.0,2018.0,4.0,-3.25,-0.91,-11.854542,-288.90216,-29.662931,-1.1581442,1.4037459,58.54798,13.737977,-11.113868,-446.25394,-5.1832876,-4.326737,-445.9908,4.66,0.321975,4.866667,1.8666667,3.8,0.75,3679102.2,1.9041525,6.4778757,1.36,4.0,2019.0,1.0,-6.37,-0.5,-11.725798,27.548603,27.384924,-4.3770847,-6.069994,97.4654,44.758713,-54.902824,-42.722256,1.2620989,1.4864225,-42.794266,-4.43,-0.32041794,3.4333334,2.0333333,3.9,0.75,392591.6,0.20398046,1.3381157,1.52,4.0,2019.0,2.0,-13.95,1.6933334,-11.284772,-8.116242,22.089804,-2.7493508,-4.560275,11.092504,19.174702,10.123124,-1013.90985,4.9610634,5.811424,-1013.03,11.83,-2.5655081,3.1,1.8333334,3.8,0.75,1045173.6,0.54138535,1.9697655,1.92,4.0,2019.0,3.0,1.77,197,8,27
0.56666666,1.7333333,10.803168,188.0878,19.856167,2.9318929,1.2371417,95.94871,-47.35345,-93.25122,39.849026,1.4310879,0.65342087,34.07759,-2.5333333,0.8649572,-5.23,2.963406,7.7,0.75,2038668.4,7.2250633,71.02271,-1.1,14.0,2013.0,1.0,-1.7666667,-0.06666667,22.534327,-9.333553,-5.3713503,1.7920046,2.4022331,4538.0967,-4.7735314,-27.633085,25.862532,7.5427604,6.978914,30.715204,-3.6666667,1.4655122,-3.39,2.748723,8.133333,0.5833333,67550.73,0.23892277,2.1159492,-0.6,14.0,2013.0,2.0,-0.06666667,-0.6,25.401194,2.394181,-3.8232946,7.1486897,8.1759615,1553.4286,21.350372,-36.585358,1.6705637,6.269624,6.2718873,6.19173,-2.1666667,3.7779753,-3.8466666,2.772784,8.5,0.5,669511.94,2.3766663,40.01601,0.3,14.0,2013.0,3.0,-1.8666667,0.73333335,28.016424,31.879885,-25.126799,2.3057992,5.4869666,3034.778,230.67923,141.21465,1.6759272,6.9617095,6.984213,6.2435074,-2.4666667,3.4943426,-1.6033334,1.557022,8.466666,0.33333334,2149881.0,7.6108985,118.699394,1.5,14.0,2013.0,4.0,-1.6,-6.866667,23.250061,-32.685905,-17.474663,7.5435233,10.510123,82.619934,-11.211823,-51.860207,-9.157236,10.898498,11.313654,-2.184564,-0.8666667,2.8861234,1.03,1.095937,8.666667,0.25,2326181.8,8.238309,124.2351,1.8,14.0,2014.0,1.0,-0.033333335,-1.8,27.63972,-26.42783,7.1095796,10.777774,11.0676985,-244.18126,-34.57531,33.18008,10.298812,10.336183,10.19375,15.126965,0.8,2.6476939,1.04,0.987554,8.466666,0.21666667,3409.6633,0.012058514,0.23251188,1.7,14.0,2014.0,2.0,1.0,0.7,11.790824,27.21053,-4.238152,5.478966,6.287857,-121.37457,-47.29494,25.744972,29.665586,1.4118294,0.85330915,20.79459,1.2,0.24704127,0.9,0.918388,8.1,0.11666667,687628.2,2.4319558,37.420383,1.1,14.0,2014.0,3.0,1.1333333,-2.5333333,-3.94223,7.961705,-26.103615,-3.9285517,-2.1028323,-118.820984,-92.9895,-84.379005,59.2614,-2.2958395,-3.6197019,40.250443,-1.5,-1.5022274,2.2033334,0.903645,8.133333,0.05,2197163.2,7.838527,105.12316,1.9,14.0,2014.0,4.0,2.0,198,8,27
-1.7666667,-0.06666667,22.534327,-9.333553,-5.3713503,1.7920046,2.4022331,4538.0967,-4.7735314,-27.633085,25.862532,7.5427604,6.978914,30.715204,-3.6666667,1.4655122,-3.39,2.748723,8.133333,0.5833333,67550.73,0.23892277,2.1159492,-0.6,14.0,2013.0,2.0,-0.06666667,-0.6,25.401194,2.394181,-3.8232946,7.1486897,8.1759615,1553.4286,21.350372,-36.585358,1.6705637,6.269624,6.2718873,6.19173,-2.1666667,3.7779753,-3.8466666,2.772784,8.5,0.5,669511.94,2.3766663,40.01601,0.3,14.0,2013.0,3.0,-1.8666667,0.73333335,28.016424,31.879885,-25.126799,2.3057992,5.4869666,3034.778,230.67923,141.21465,1.6759272,6.9617095,6.984213,6.2435074,-2.4666667,3.4943426,-1.6033334,1.557022,8.466666,0.33333334,2149881.0,7.6108985,118.699394,1.5,14.0,2013.0,4.0,-1.6,-6.866667,23.250061,-32.685905,-17.474663,7.5435233,10.510123,82.619934,-11.211823,-51.860207,-9.157236,10.898498,11.313654,-2.184564,-0.8666667,2.8861234,1.03,1.095937,8.666667,0.25,2326181.8,8.238309,124.2351,1.8,14.0,2014.0,1.0,-0.033333335,-1.8,27.63972,-26.42783,7.1095796,10.777774,11.0676985,-244.18126,-34.57531,33.18008,10.298812,10.336183,10.19375,15.126965,0.8,2.6476939,1.04,0.987554,8.466666,0.21666667,3409.6633,0.012058514,0.23251188,1.7,14.0,2014.0,2.0,1.0,0.7,11.790824,27.21053,-4.238152,5.478966,6.287857,-121.37457,-47.29494,25.744972,29.665586,1.4118294,0.85330915,20.79459,1.2,0.24704127,0.9,0.918388,8.1,0.11666667,687628.2,2.4319558,37.420383,1.1,14.0,2014.0,3.0,1.1333333,-2.5333333,-3.94223,7.961705,-26.103615,-3.9285517,-2.1028323,-118.820984,-92.9895,-84.379005,59.2614,-2.2958395,-3.6197019,40.250443,-1.5,-1.5022274,2.2033334,0.903645,8.133333,0.05,2197163.2,7.838527,105.12316,1.9,14.0,2014.0,4.0,0.56666666,0.8,-5.4348235,57.602375,29.434986,-13.315289,-17.100533,-1366.5225,371.56912,576.8165,117.99176,-7.0753903,-9.227399,70.103325,2.6666667,-4.956469,2.85,0.162102,8.166667,0.05,2179838.2,7.710054,106.64043,2.0,14.0,2015.0,1.0,2.2,199,8,27
-0.06666667,-0.6,25.401194,2.394181,-3.8232946,7.1486897,8.1759615,1553.4286,21.350372,-36.585358,1.6705637,6.269624,6.2718873,6.19173,-2.1666667,3.7779753,-3.8466666,2.772784,8.5,0.5,669511.94,2.3766663,40.01601,0.3,14.0,2013.0,3.0,-1.8666667,0.73333335,28.016424,31.879885,-25.126799,2.3057992,5.4869666,3034.778,230.67923,141.21465,1.6759272,6.9617095,6.984213,6.2435074,-2.4666667,3.4943426,-1.6033334,1.557022,8.466666,0.33333334,2149881.0,7.6108985,118.699394,1.5,14.0,2013.0,4.0,-1.6,-6.866667,23.250061,-32.685905,-17.474663,7.5435233,10.510123,82.619934,-11.211823,-51.860207,-9.157236,10.898498,11.313654,-2.184564,-0.8666667,2.8861234,1.03,1.095937,8.666667,0.25,2326181.8,8.238309,124.2351,1.8,14.0,2014.0,1.0,-0.033333335,-1.8,27.63972,-26.42783,7.1095796,10.777774,11.0676985,-244.18126,-34.57531,33.18008,10.298812,10.336183,10.19375,15.126965,0.8,2.6476939,1.04,0.987554,8.466666,0.21666667,3409.6633,0.012058514,0.23251188,1.7,14.0,2014.0,2.0,1.0,0.7,11.790824,27.21053,-4.238152,5.478966,6.287857,-121.37457,-47.29494,25.744972,29.665586,1.4118294,0.85330915,20.79459,1.2,0.24704127,0.9,0.918388,8.1,0.11666667,687628.2,2.4319558,37.420383,1.1,14.0,2014.0,3.0,1.1333333,-2.5333333,-3.94223,7.961705,-26.103615,-3.9285517,-2.1028323,-118.820984,-92.9895,-84.379005,59.2614,-2.2958395,-3.6197019,40.250443,-1.5,-1.5022274,2.2033334,0.903645,8.133333,0.05,2197163.2,7.838527,105.12316,1.9,14.0,2014.0,4.0,0.56666666,0.8,-5.4348235,57.602375,29.434986,-13.315289,-17.100533,-1366.5225,371.56912,576.8165,117.99176,-7.0753903,-9.227399,70.103325,2.6666667,-4.956469,2.85,0.162102,8.166667,0.05,2179838.2,7.710054,106.64043,2.0,14.0,2015.0,1.0,4.1666665,-4.8,-8.186703,-342.779,-190.94753,-15.517102,-2.1742296,-1339.4364,352.83813,702.49243,47.05877,-6.700544,-7.546261,20.526558,6.3333335,-5.828435,2.5866666,0.880777,8.0,0.05,1210.8733,0.0042837793,0.17005193,2.2,14.0,2015.0,2.0,2.7,200,8,27
-1.8666667,0.73333335,28.016424,31.879885,-25.126799,2.3057992,5.4869666,3034.778,230.67923,141.21465,1.6759272,6.9617095,6.984213,6.2435074,-2.4666667,3.4943426,-1.6033334,1.557022,8.466666,0.33333334,2149881.0,7.6108985,118.699394,1.5,14.0,2013.0,4.0,-1.6,-6.866667,23.250061,-32.685905,-17.474663,7.5435233,10.510123,82.619934,-11.211823,-51.860207,-9.157236,10.898498,11.313654,-2.184564,-0.8666667,2.8861234,1.03,1.095937,8.666667,0.25,2326181.8,8.238309,124.2351,1.8,14.0,2014.0,1.0,-0.033333335,-1.8,27.63972,-26.42783,7.1095796,10.777774,11.0676985,-244.18126,-34.57531,33.18008,10.298812,10.336183,10.19375,15.126965,0.8,2.6476939,1.04,0.987554,8.466666,0.21666667,3409.6633,0.012058514,0.23251188,1.7,14.0,2014.0,2.0,1.0,0.7,11.790824,27.21053,-4.238152,5.478966,6.287857,-121.37457,-47.29494,25.744972,29.665586,1.4118294,0.85330915,20.79459,1.2,0.24704127,0.9,0.918388,8.1,0.11666667,687628.2,2.4319558,37.420383,1.1,14.0,2014.0,3.0,1.1333333,-2.5333333,-3.94223,7.961705,-26.103615,-3.9285517,-2.1028323,-118.820984,-92.9895,-84.379005,59.2614,-2.2958395,-3.6197019,40.250443,-1.5,-1.5022274,2.2033334,0.903645,8.133333,0.05,2197163.2,7.838527,105.12316,1.9,14.0,2014.0,4.0,0.56666666,0.8,-5.4348235,57.602375,29.434986,-13.315289,-17.100533,-1366.5225,371.56912,576.8165,117.99176,-7.0753903,-9.227399,70.103325,2.6666667,-4.956469,2.85,0.162102,8.166667,0.05,2179838.2,7.710054,106.64043,2.0,14.0,2015.0,1.0,4.1666665,-4.8,-8.186703,-342.779,-190.94753,-15.517102,-2.1742296,-1339.4364,352.83813,702.49243,47.05877,-6.700544,-7.546261,20.526558,6.3333335,-5.828435,2.5866666,0.880777,8.0,0.05,1210.8733,0.0042837793,0.17005193,2.2,14.0,2015.0,2.0,1.1,-5.4333334,-6.644134,-25.15292,-29.086926,-14.888622,-13.823339,190.85129,33.110973,-4.424602,41.770267,0.2787014,-0.61728036,26.238445,2.0,-3.2460258,2.6133332,0.733358,7.733333,0.05,586651.25,2.104475,31.611244,2.7,14.0,2015.0,3.0,1.5,201,8,27
